,Review_Text,Review_Clean_List,Review_Clean
502,"Anda bisa melihat kesejarahan nasional di lokasi ini, banyak peninggalan sejarah yang menjadi pembelajaran untuk lebih mengenal tentang makassar","['lihat', 'sejarah', 'nasional', 'lokasi', 'tinggal', 'sejarah', 'ajar', 'kenal', 'makassar']",lihat sejarah nasional lokasi tinggal sejarah ajar kenal makassar
503,"Bagi para pecinta sejarah, kurang afdol jika tidak berkunjung ke Benteng Fort Rotterdam saat ke Makassar. Tiket masuk gratis, hanya mengisi semacam buku tamu lalu kita dapat berkeliling ke kompleks benteng yang cukup luas. Di dalam kompleks terdapat beberapa bangunan, salah satunya adalah Museum La Galigo (tiket masuk terpisah).Bagian tempat yang saya sukai adalah ketika naik ke lapangan luas di bagian atas benteng. Sayangnya pemandangan yang didapat adalah gedung-gedung di sekitar area benteng.Sisi positif lain adalah tempat ini cukup bersih dan tidak ada pedagang yang berjualan di dalam area benteng.","['cinta', 'sejarah', 'afdol', 'kunjung', 'benteng', 'fort', 'rotterdam', 'makassar', 'tiket', 'masuk', 'gratis', 'isi', 'buku', 'tamu', 'keliling', 'kompleks', 'benteng', 'luas', 'kompleks', 'bangun', 'salah', 'museum', 'la', 'galigo', 'tiket', 'masuk', 'pisah', 'suka', 'lapang', 'luas', 'benteng', 'sayang', 'pandang', 'gedung', 'gedung', 'area', 'benteng', 'sisi', 'positif', 'bersih', 'dagang', 'jual', 'area', 'benteng']",cinta sejarah afdol kunjung benteng fort rotterdam makassar tiket masuk gratis isi buku tamu keliling kompleks benteng luas kompleks bangun salah museum la galigo tiket masuk pisah suka lapang luas benteng sayang pandang gedung gedung area benteng sisi positif bersih dagang jual area benteng
504,"Salah satu Benteng peninggalan zaman penjajahan Benlanda di Indonesia. Sudah lumayan terawat, tapi jadi kurang nyaman karena pedagang kali lima kurang teratur dan semraut.","['salah', 'benteng', 'tinggal', 'zaman', 'jajah', 'benlanda', 'indonesia', 'lumayan', 'awat', 'nyaman', 'dagang', 'kali', 'atur', 'semraut']",salah benteng tinggal zaman jajah benlanda indonesia lumayan awat nyaman dagang kali atur semraut
505,positif : kita dapat melihat bangunan dan sejarah makassar dan sulawesi di tempat ini..negatif : susah cari toilet..,"['positif', 'lihat', 'bangun', 'sejarah', 'makassar', 'sulawesi', 'negatif', 'susah', 'cari', 'toilet']",positif lihat bangun sejarah makassar sulawesi negatif susah cari toilet
506,"Kami pergi kesini dalam rangka mengisi waktu luang di jadwal dinas yang padat,benteng ini nampak kokoh dari luar dan banyak meninggalkan nilai sejarah, tiket masuk nya pun gratis tetapi di dalamnya nampaknya banyak yang sudah tidak diperhatikan dan butuh perbaikan. Coba saja untuk mengunjungi benteng ini bersama teman atau keluarga,biasanya di hari kerja sepi tetapi ramai diwaktu akhir pekan.","['pergi', 'kesini', 'rangka', 'isi', 'luang', 'jadwal', 'dinas', 'padat', 'benteng', 'nampak', 'kokoh', 'tinggal', 'nilai', 'sejarah', 'tiket', 'masuk', 'nya', 'gratis', 'nampaknya', 'perhati', 'butuh', 'coba', 'unjung', 'benteng', 'teman', 'keluarga', 'kerja', 'sepi', 'ramai', 'pekan']",pergi kesini rangka isi luang jadwal dinas padat benteng nampak kokoh tinggal nilai sejarah tiket masuk nya gratis nampaknya perhati butuh coba unjung benteng teman keluarga kerja sepi ramai pekan
507,"Fort Rotterdam menjadi tujuan utama kunjungan saya ke Makassar. Secara arsitektural, sangat bagus. Hanya ada beberapa kondisi ruang pamer yang nampak kurang terawat dan benda-benda yang tidak ada informasinya. Di dalam benteng ini juga terdapat Museum La Galigo. Kondisi secara umum penerangan gelap, informasi tidak jelas. Harus ditingkatkan.","['fort', 'rotterdam', 'tuju', 'utama', 'kunjung', 'makassar', 'arsitektural', 'bagus', 'kondisi', 'ruang', 'pamer', 'nampak', 'awat', 'benda', 'benda', 'informasi', 'benteng', 'museum', 'la', 'galigo', 'kondisi', 'terang', 'gelap', 'informasi', 'tingkat']",fort rotterdam tuju utama kunjung makassar arsitektural bagus kondisi ruang pamer nampak awat benda benda informasi benteng museum la galigo kondisi terang gelap informasi tingkat
508,"Seperti biasa bila kami mengunjungi suatu kota, tujuan wajib kami adalah mengunjungi wisata budaya dan sejarah di daerah yang kami kunjungi. Ketika kami mengunjungu Kota Makassar, Benteng Rotterdam adalah tujuan wisata yang wajib kami kunjungi.Benteng ini sangat menarik bagi saya dan keluarga, anak-anak saya sangat antusias mendengarkan penjelasan dari guide yang menjelaskan seluk beluk benteng beserta sejarah pendirian benteng dan sejarah kejayaan orang Sulawesi Selatan.Tiket masuk sebesar Rp. 5.000 tidak terlalu mahal dibanding pengalaman dan ilmu yang kami dapatkan, namun banyaknya pungutan yang tidak bertarif dengan dalih sukarela sangat mengecewakan kami, dan hanya di Benteng Rotterdam kami mengalami pungutan liar dan biaya guide yang sangat mahal.Masuk ke area Benteng Rotterdam, anda akan diarahkan ke ruang untuk mengisi buku tamu, disini anda akan diminta sumbangan sukarela, kami pikir tidak ada retribusi resmi untuk masuk, ternyata tidak, disalah satu bangunan ada meja yang meminta biaya untuk tiket masuk dengan lembaran tiket resmi sebesar Rp. 5.000, sangat memalukan. Keaetika kami meminta seorang guide dan menanyakan tarifnya kami diberikan informasi biaya serelanya, tetapi ternyata kami berikan jasa sebesar Rp. 100.000, sang guide meminta tambah Rp. 50.000 lagi, jadi total biaya guide kami Rp. 150.000, sangat mahal.","['unjung', 'kota', 'tuju', 'wajib', 'unjung', 'wisata', 'budaya', 'sejarah', 'daerah', 'kunjung', 'mengunjungu', 'kota', 'makassar', 'benteng', 'rotterdam', 'tuju', 'wisata', 'wajib', 'kunjung', 'benteng', 'tarik', 'keluarga', 'anak', 'anak', 'antusias', 'dengar', 'guide', 'seluk', 'beluk', 'benteng', 'sejarah', 'benteng', 'sejarah', 'jaya', 'orang', 'sulawesi', 'selatan', 'tiket', 'masuk', 'rp', 'mahal', 'banding', 'alam', 'ilmu', 'pungut', 'tarif', 'dalih', 'sukarela', 'kecewa', 'benteng', 'rotterdam', 'alami', 'pungut', 'liar', 'biaya', 'guide', 'mahal', 'masuk', 'area', 'benteng', 'rotterdam', 'arah', 'ruang', 'isi', 'buku', 'tamu', 'sumbang', 'sukarela', 'pikir', 'retribusi', 'resmi', 'masuk', 'nyata', 'salah', 'bangun', 'meja', 'biaya', 'tiket', 'masuk', 'lembar', 'tiket', 'resmi', 'rp', 'malu', 'keaetika', 'orang', 'guide', 'tarif', 'informasi', 'biaya', 'rela', 'nyata', 'ikan', 'jasa', 'rp', 'sang', 'guide', 'rp', 'total', 'biaya', 'guide', 'rp', 'mahal']",unjung kota tuju wajib unjung wisata budaya sejarah daerah kunjung mengunjungu kota makassar benteng rotterdam tuju wisata wajib kunjung benteng tarik keluarga anak anak antusias dengar guide seluk beluk benteng sejarah benteng sejarah jaya orang sulawesi selatan tiket masuk rp mahal banding alam ilmu pungut tarif dalih sukarela kecewa benteng rotterdam alami pungut liar biaya guide mahal masuk area benteng rotterdam arah ruang isi buku tamu sumbang sukarela pikir retribusi resmi masuk nyata salah bangun meja biaya tiket masuk lembar tiket resmi rp malu keaetika orang guide tarif informasi biaya rela nyata ikan jasa rp sang guide rp total biaya guide rp mahal
509,"Tempat bersejarah yg ada di makassar, cukup bersih, tapi panas sekali ketika siang hari meski berada di dekat pantai","['sejarah', 'yg', 'makassar', 'bersih', 'panas', 'siang', 'pantai']",sejarah yg makassar bersih panas siang pantai
510,"Saat kunnungan ke Makassar, saya menyempatkan diri sekalian mampir selepas dari Pantai Losari yang legendaris itu.benteng ini didirikan oleh Raja Gowa X di sekitar tahun 1500 an.Dulu bentng ini namanya benteng Panyua atau penyu. Jika dilihat dari atas, Nampak 4 kaki di setiap ujung benteng di kiri kanan depan belakang.saying, pada kejatuhan Raja Hasanuddin, benteng ini diberikan oleh pemerintah belanda yang lalu diubah namanya menjadi Fort Rotterdam.Memasuki benteng ini, di sisi kanan namp[ak patung Diponegoro. Apa hubungannya dengan Diponegoro-sosok pangeran dari Jawa? rupanya Pangeran Diponegoro dulu ditempatkan disini saat beliau dibuang oleh belanda hingga meninggalnya.benteng ini masih sangat terawatt. Di dal;amnya ada Museum La Galigo yang pantas untuk dilihat dan dipahami.","['kunnungan', 'makassar', 'mampir', 'lepas', 'pantai', 'losari', 'legendaris', 'benteng', 'raja', 'gowa', 'x', 'an', 'bentng', 'nama', 'benteng', 'panyua', 'penyu', 'lihat', 'nampak', 'kaki', 'ujung', 'benteng', 'kiri', 'kanan', 'saying', 'jatuh', 'raja', 'hasanuddin', 'benteng', 'perintah', 'belanda', 'ubah', 'nama', 'fort', 'rotterdam', 'pasuk', 'benteng', 'sisi', 'kanan', 'namp', 'ak', 'patung', 'diponegoro', 'hubung', 'diponegoro', 'sosok', 'pangeran', 'jawa', 'rupa', 'pangeran', 'diponegoro', 'beliau', 'buang', 'belanda', 'tinggal', 'benteng', 'terawatt', 'dal', 'amnya', 'museum', 'la', 'galigo', 'lihat', 'paham']",kunnungan makassar mampir lepas pantai losari legendaris benteng raja gowa x an bentng nama benteng panyua penyu lihat nampak kaki ujung benteng kiri kanan saying jatuh raja hasanuddin benteng perintah belanda ubah nama fort rotterdam pasuk benteng sisi kanan namp ak patung diponegoro hubung diponegoro sosok pangeran jawa rupa pangeran diponegoro beliau buang belanda tinggal benteng terawatt dal amnya museum la galigo lihat paham
511,"Benteng peninggalan Kerajaan Gowa ini nampaknya dipelihara dengan baik oleh pemerintah setempat..Iya, fokus pertama saya sesudah melewati gerbang pintu masuk adalah kebersihan areal benteng ini..Warna merah atap-atap bangunan menyala terang tidak kusam, trus juga sekeliling cukup bersih dari sampah plastik..Museum La Galigo memang kecil tetapi cukup informatif menjelaskan tentang kebudayaan dan sejarah Sulawesi Selatan dan beberapa daerah lainnya..Nilai plus dari benteng ini pada saat saya berkunjung adalah ada banyak pelajar dan mahasiswa yang belajar bersama di areal benteng ini.Semacam dijadikan tempat field trip atau juga tempat diskusi yang menyenangkan..","['benteng', 'tinggal', 'raja', 'gowa', 'nampaknya', 'pelihara', 'perintah', 'iya', 'fokus', 'gerbang', 'pintu', 'masuk', 'bersih', 'areal', 'benteng', 'warna', 'merah', 'atap', 'atap', 'bangun', 'nyala', 'terang', 'kusam', 'trus', 'keliling', 'bersih', 'sampah', 'plastik', 'museum', 'la', 'galigo', 'informatif', 'budaya', 'sejarah', 'sulawesi', 'selatan', 'daerah', 'nilai', 'plus', 'benteng', 'kunjung', 'ajar', 'mahasiswa', 'ajar', 'areal', 'benteng', 'field', 'trip', 'diskusi', 'senang']",benteng tinggal raja gowa nampaknya pelihara perintah iya fokus gerbang pintu masuk bersih areal benteng warna merah atap atap bangun nyala terang kusam trus keliling bersih sampah plastik museum la galigo informatif budaya sejarah sulawesi selatan daerah nilai plus benteng kunjung ajar mahasiswa ajar areal benteng field trip diskusi senang
512,"Benteng Rotterdam, salah satu objek wisata yg wajib dikunjungi di Makassar. Jangan mengaku pernah ke Makassar kalau anda belum pernah berkunjung ke Benteng Rotterdam.","['benteng', 'rotterdam', 'salah', 'objek', 'wisata', 'yg', 'wajib', 'kunjung', 'makassar', 'makassar', 'kunjung', 'benteng', 'rotterdam']",benteng rotterdam salah objek wisata yg wajib kunjung makassar makassar kunjung benteng rotterdam
513,"Saya mengunjungi Ford Rotterdam pertama kali pd 2012. Jujur saja, yg bikin saya tertarik dan senang ke sana adlh arsitektur bangunan yg memperlihatkan pengaruh kolonialisme di nusantara dahulu. Bagusnya, bangunan di sini semua masih terawat dgn baik dan masih sering digunakan sbg tempat penyelenggaraan event. Utk wisatawan, Ford Rotterdam adlh tmpt yg bagus utk berfoto dan skaligus mengetahui ttg sejarah kota Makassar dan kehidupan rakyatnya dulu.","['unjung', 'ford', 'rotterdam', 'kali', 'pd', 'jujur', 'yg', 'bikin', 'tarik', 'senang', 'adlh', 'arsitektur', 'bangun', 'yg', 'lihat', 'pengaruh', 'kolonialisme', 'nusantara', 'bagus', 'bangun', 'awat', 'dgn', 'sbg', 'selenggara', 'event', 'utk', 'wisatawan', 'ford', 'rotterdam', 'adlh', 'tmpt', 'yg', 'bagus', 'utk', 'foto', 'skaligus', 'ttg', 'sejarah', 'kota', 'makassar', 'hidup', 'rakyat']",unjung ford rotterdam kali pd jujur yg bikin tarik senang adlh arsitektur bangun yg lihat pengaruh kolonialisme nusantara bagus bangun awat dgn sbg selenggara event utk wisatawan ford rotterdam adlh tmpt yg bagus utk foto skaligus ttg sejarah kota makassar hidup rakyat
514,Benteng Rotterdam salah satu obyek wisata yang wajib anda kunjungi apabila sedang berlibur di Makassar. Tempat ini sangat menarik dan memberikan penjelasan mengenai sejarah secara detail dan rapi serta nyaman.,"['benteng', 'rotterdam', 'salah', 'obyek', 'wisata', 'wajib', 'kunjung', 'libur', 'makassar', 'tarik', 'kena', 'sejarah', 'detail', 'rapi', 'nyaman']",benteng rotterdam salah obyek wisata wajib kunjung libur makassar tarik kena sejarah detail rapi nyaman
515,"Kita bisa melihat benteng bersejarah dan foto foto, tidak ada biaya masuk hanya ada sumbangan sukarela saja","['lihat', 'benteng', 'sejarah', 'foto', 'foto', 'biaya', 'masuk', 'sumbang', 'sukarela']",lihat benteng sejarah foto foto biaya masuk sumbang sukarela
516,"Hebat, saya kagum dengan benteng nya, disana juga bisa belajar tentang suku suku di sulawesi selatan, jenis rumah, jenis pusaka, ada guide nya juga, ada pelukis pasir yang tinggal di dalam benteng","['hebat', 'kagum', 'benteng', 'nya', 'ajar', 'suku', 'suku', 'sulawesi', 'selatan', 'jenis', 'rumah', 'jenis', 'pusaka', 'guide', 'nya', 'peluk', 'pasir', 'tinggal', 'benteng']",hebat kagum benteng nya ajar suku suku sulawesi selatan jenis rumah jenis pusaka guide nya peluk pasir tinggal benteng
517,"Lokasi berhadapan dengan laut. Benteng peninggalan Belanda ini disebut sebagai benteng ""pannyua"" yang artinya benteng yang memiliki bentuk menyerupai penyu atau kura-kura. Di dalam benteng terdapat musium La Galigo yang menjadi gambaran Makassar di masa lalu sebagai bandar niaga besar. Banyak artifak dari pedagang china, mata uang kuno dll. Juga di benteng ini ada ruang tempat Pangeran Diponegoro menjalani masa tahanan. Sore hari biasanya ada yang latihan theater di area benteng...","['lokasi', 'hadap', 'laut', 'benteng', 'tinggal', 'belanda', 'benteng', 'pannyua', 'arti', 'benteng', 'milik', 'bentuk', 'rupa', 'penyu', 'kura', 'kura', 'benteng', 'musium', 'la', 'galigo', 'gambar', 'makassar', 'bandar', 'niaga', 'artifak', 'dagang', 'china', 'mata', 'uang', 'kuno', 'dll', 'benteng', 'ruang', 'pangeran', 'diponegoro', 'jalan', 'tahan', 'sore', 'latih', 'theater', 'area', 'benteng']",lokasi hadap laut benteng tinggal belanda benteng pannyua arti benteng milik bentuk rupa penyu kura kura benteng musium la galigo gambar makassar bandar niaga artifak dagang china mata uang kuno dll benteng ruang pangeran diponegoro jalan tahan sore latih theater area benteng
518,"menurut pendapat saya,roterdam sangat mendukung buat kita semua.apalagi kalangan anak sekolah maupun kuliah.bisa mengingtkn sejarah dahulu mauapun sampai sekrng bahwa kita punya budaya yang beraneka ragam,suku,maupun bahasa.yng mempersakun kita di indonesia ini.","['roterdam', 'dukung', 'kalang', 'anak', 'sekolah', 'kuliah', 'mengingtkn', 'sejarah', 'mauapun', 'sekrng', 'budaya', 'aneka', 'ragam', 'suku', 'bahasa', 'yng', 'mempersakun', 'indonesia']",roterdam dukung kalang anak sekolah kuliah mengingtkn sejarah mauapun sekrng budaya aneka ragam suku bahasa yng mempersakun indonesia
519,"Saat ini Benteng Rotterdam sudah rampung Renovasinya, bagian luar sudah nampak sangat mendukung penampakan dari depan dan samping kanan, Bangunan dalamnya sudah asri dan penataan pelataran tempat duduk dan tempat beristirahat yang cukup asri dan Indah, motret untuk semua gedung juga menyenangkan, didalam Museum masih harus dilengkapi dengan diorama Etnik Bugis Makassar Mandar Toraja","['benteng', 'rotterdam', 'rampung', 'renovasi', 'nampak', 'dukung', 'samping', 'kanan', 'bangun', 'asri', 'tata', 'latar', 'duduk', 'istirahat', 'asri', 'indah', 'motret', 'gedung', 'senang', 'museum', 'lengkap', 'diorama', 'etnik', 'bugis', 'makassar', 'mandar', 'toraja']",benteng rotterdam rampung renovasi nampak dukung samping kanan bangun asri tata latar duduk istirahat asri indah motret gedung senang museum lengkap diorama etnik bugis makassar mandar toraja
520,mungkin karena rekonstruksinya belum rampung makanya terkesan kurang enak diliat. tapi saya yakin jika telah rampung akan terlihat sangat menarik untuk wisata sejarah,"['rekonstruksi', 'rampung', 'kes', 'enak', 'liat', 'rampung', 'lihat', 'tarik', 'wisata', 'sejarah']",rekonstruksi rampung kes enak liat rampung lihat tarik wisata sejarah
521,"benteng ini menurut teman saya di makassar merupakan peninggalan jaman belanda .disana terdapat museum,taman,penjara belanda.salah satu tempat yang bagus dikunjungi wisatawan","['benteng', 'teman', 'makassar', 'rupa', 'tinggal', 'jaman', 'belanda', 'museum', 'taman', 'penjara', 'belanda', 'salah', 'bagus', 'kunjung', 'wisatawan']",benteng teman makassar rupa tinggal jaman belanda museum taman penjara belanda salah bagus kunjung wisatawan
522,"Cukup layak dikunjungi untuk mengetahui sejarah benteng ini. Berdirilah di atas benteng dan lihat sekeliling untuk memahami bagaimana benteng ini difungsikan saat perang.Dilengkapi patung Sultan Hasanuddin yang menunggang kuda, benteng ini dan lingkungannya terpelihara dengan sangat baik.Terdapat ruang bekas tahanan Pangeran Diponegoro (saat beliau dibuang oleh penjajah Belanda ke Makassar), sampai beliau wafat.Bangunan lain dijadikan museum La Galigo. Tiket masuk benteng : sukarela. Tiket masuk museum : Rp.10.000","['layak', 'kunjung', 'sejarah', 'benteng', 'benteng', 'lihat', 'keliling', 'paham', 'benteng', 'fungsi', 'perang', 'lengkap', 'patung', 'sultan', 'hasanuddin', 'tunggang', 'kuda', 'benteng', 'lingkung', 'pelihara', 'ruang', 'bekas', 'tahan', 'pangeran', 'diponegoro', 'beliau', 'buang', 'jajah', 'belanda', 'makassar', 'beliau', 'wafat', 'bangun', 'museum', 'la', 'galigo', 'tiket', 'masuk', 'benteng', 'sukarela', 'tiket', 'masuk', 'museum', 'rp']",layak kunjung sejarah benteng benteng lihat keliling paham benteng fungsi perang lengkap patung sultan hasanuddin tunggang kuda benteng lingkung pelihara ruang bekas tahan pangeran diponegoro beliau buang jajah belanda makassar beliau wafat bangun museum la galigo tiket masuk benteng sukarela tiket masuk museum rp
523,"Bangunan Benteng Rotterdam ini sepertinya habis direnovasi, catnya yang masih baru dan bagus adalah bukti setelah direnovasi.Koleksi museum yang didalam nya juga menarik, bisa melihat asal usul makassar itu seperti apa. Menambah pengetahuan dan ilmu saya dalam bidang sejarah. Biaya masuk benteng ini gratis, hanya untuk masuk museum kita dikenakan biaya Rp. 5000. Murah saja kan?Namun saya agak terganggu dengan kendaraan yang parkir di dalam area museum ini, menganggu ketika kita di Foto. Misalnya akan mengambil foto di lokasi ""Sel Pangeran Diponegoro"", tp disebelah nya terparkir mobil.","['bangun', 'benteng', 'rotterdam', 'habis', 'renovasi', 'cat', 'bagus', 'bukti', 'renovasi', 'koleksi', 'museum', 'nya', 'tarik', 'lihat', 'usul', 'makassar', 'ilmu', 'bidang', 'sejarah', 'biaya', 'masuk', 'benteng', 'gratis', 'masuk', 'museum', 'kena', 'biaya', 'rp', 'murah', 'ganggu', 'kendara', 'parkir', 'area', 'museum', 'menganggu', 'foto', 'ambil', 'foto', 'lokasi', 'sel', 'pangeran', 'diponegoro', 'tp', 'belah', 'nya', 'parkir', 'mobil']",bangun benteng rotterdam habis renovasi cat bagus bukti renovasi koleksi museum nya tarik lihat usul makassar ilmu bidang sejarah biaya masuk benteng gratis masuk museum kena biaya rp murah ganggu kendara parkir area museum menganggu foto ambil foto lokasi sel pangeran diponegoro tp belah nya parkir mobil
524,"Tidak banyak yang bisa dilihat, hanya barang-barang peninggalan sejarah. Bangunannya terawat rapi dan bersih. Dipintu masuk pengunjung mengisi buku tamu, lalu diminta sumbangan sukarela. Kemudian masuk ke museum La Galigo pengunjung bayar tiket Rp.5.000/orang.Spot yang bagus untuk foto-foto di depan pintu masuk yang ada tulisan Fort Rotterdam warna merah besar.","['lihat', 'barang', 'barang', 'tinggal', 'sejarah', 'bangun', 'awat', 'rapi', 'bersih', 'pintu', 'masuk', 'unjung', 'isi', 'buku', 'tamu', 'sumbang', 'sukarela', 'masuk', 'museum', 'la', 'galigo', 'unjung', 'bayar', 'tiket', 'rp', 'orang', 'spot', 'bagus', 'foto', 'foto', 'pintu', 'masuk', 'tulis', 'fort', 'rotterdam', 'warna', 'merah']",lihat barang barang tinggal sejarah bangun awat rapi bersih pintu masuk unjung isi buku tamu sumbang sukarela masuk museum la galigo unjung bayar tiket rp orang spot bagus foto foto pintu masuk tulis fort rotterdam warna merah
525,"Bangunan yang ada di kompleks Fort Rotterdam terbilang cukup terawat. Kita bisa melihat sisa peninggalan jaman Belanda berupa benteng, yang di dalamnya ada sel tahanan Pangeran Diponegoro. Lokasinya sangat dekat dengan Pantai Losari. Tiket masuknya terbilang murah. Cocok untuk menggali sejarah budaya bangsa sendiri atau sekedar foto-foto. Cocok juga untuk pemotretan prewedding. Hanya saja, sayangnya tidak tersedia informasi yang memadai mengenai sejarah Fort Rotterdam ataupun map yang bisa dijadikan guide bagi pengunjung.","['bangun', 'kompleks', 'fort', 'rotterdam', 'bilang', 'awat', 'lihat', 'sisa', 'tinggal', 'jaman', 'belanda', 'upa', 'benteng', 'sel', 'tahan', 'pangeran', 'diponegoro', 'lokasi', 'pantai', 'losari', 'tiket', 'masuk', 'bilang', 'murah', 'cocok', 'gali', 'sejarah', 'budaya', 'bangsa', 'dar', 'foto', 'foto', 'cocok', 'potret', 'prewedding', 'sayang', 'sedia', 'informasi', 'kena', 'sejarah', 'fort', 'rotterdam', 'map', 'guide', 'unjung']",bangun kompleks fort rotterdam bilang awat lihat sisa tinggal jaman belanda upa benteng sel tahan pangeran diponegoro lokasi pantai losari tiket masuk bilang murah cocok gali sejarah budaya bangsa dar foto foto cocok potret prewedding sayang sedia informasi kena sejarah fort rotterdam map guide unjung
526,"Bangunannya yang masih eksotis peninggalan zaman belanda sangat mengagumkan untuk di jadikan latar sebuah foto, begitupula panorama di dalam area benteng Rotterdam tersebut'..","['bangun', 'eksotis', 'tinggal', 'zaman', 'belanda', 'kagum', 'latar', 'buah', 'foto', 'begitupula', 'panorama', 'area', 'benteng', 'rotterdam']",bangun eksotis tinggal zaman belanda kagum latar buah foto begitupula panorama area benteng rotterdam
527,Bagus...tempat bersejarah yang harus dilestarikan. Ada museumnya juga...,"['bagus', 'sejarah', 'lestari', 'museum']",bagus sejarah lestari museum
528,"Sudah direnovasi dan suasana dikembalikan sama waktu Zaman sebelum Kemerdekaan, Nostalgia .................................Welcome to Makassar","['renovasi', 'suasana', 'zaman', 'merdeka', 'nostalgia', 'welcome', 'to', 'makassar']",renovasi suasana zaman merdeka nostalgia welcome to makassar
529,"Benteng rotterdam memiliki bentuk bangunan yang kokoh, sangat bagus menyaksikan sunset dari sini","['benteng', 'rotterdam', 'milik', 'bentuk', 'bangun', 'kokoh', 'bagus', 'saksi', 'sunset']",benteng rotterdam milik bentuk bangun kokoh bagus saksi sunset
530,karena masih dipertahankannya peninggalan sejarah yang ada dan masih memberikan pelayanan kepada masyarakat untuk bisa mengunjungi dan membuat kegiatan di lokasi tersebut,"['tahan', 'tinggal', 'sejarah', 'layan', 'masyarakat', 'unjung', 'giat', 'lokasi']",tahan tinggal sejarah layan masyarakat unjung giat lokasi
531,"Mengunjungi benteng ini di tengah perjalanan bisnis. Saya cukup terkejut setelah membaca tentang benteng dan melihat beberapa foto yang ditampilkan di sini. jadi saya pergi. Saat tiba di gerbang utama. Saya dipandu ke penjaga kantor kecil di mana mereka meminta saya untuk mengisi buku tamu. Oh mempersiapkan anda beberapa IDR 10 000 000 IDR 20 Atau. untuk biaya.. Bangunan utama yang terletak di tengah-tengah area, itu di bawah konstruksi, jadi saya membuat perjalanan saya setelah bangun berjalan di atas dinding batu dan menikmati pemandangan bangunan tua di dalam dinding. Kompleks ini tidak terlalu besar, hanya 10 menit di Anda dapat berjalan di sekitar dinding batu. Mungkin juga ada dua museum di dalam kompleks, tetapi saya tidak memeriksa mereka. Satu-satunya hal yang bagus bagi saya untuk dapat berjalan di atas dinding batu, tapi semua bangunan tua setelah Anda berada di dasar, tampak mustahil karena banyak dari mereka yang digunakan sebagai kantor pemerintah setempat.","['unjung', 'benteng', 'jalan', 'bisnis', 'kejut', 'baca', 'benteng', 'lihat', 'foto', 'tampil', 'pergi', 'gerbang', 'utama', 'pandu', 'jaga', 'kantor', 'isi', 'buku', 'tamu', 'oh', 'idr', 'idr', 'biaya', 'bangun', 'utama', 'letak', 'area', 'konstruksi', 'jalan', 'bangun', 'jalan', 'dinding', 'batu', 'nikmat', 'pandang', 'bangun', 'tua', 'dinding', 'kompleks', 'menit', 'jalan', 'dinding', 'batu', 'museum', 'kompleks', 'periksa', 'bagus', 'jalan', 'dinding', 'batu', 'bangun', 'tua', 'dasar', 'mustahil', 'kantor', 'perintah']",unjung benteng jalan bisnis kejut baca benteng lihat foto tampil pergi gerbang utama pandu jaga kantor isi buku tamu oh idr idr biaya bangun utama letak area konstruksi jalan bangun jalan dinding batu nikmat pandang bangun tua dinding kompleks menit jalan dinding batu museum kompleks periksa bagus jalan dinding batu bangun tua dasar mustahil kantor perintah
532,"Benteng ini adalah benteng tua yang mengingatkan pada pemukiman kolonial Belanda di Makassar. Namun, ada banyak tempat/sudut di sekitar benteng Rotterdam yang Anda dapat menembak foto instagram yang bagus!","['benteng', 'benteng', 'tua', 'mukim', 'kolonial', 'belanda', 'makassar', 'sudut', 'benteng', 'rotterdam', 'tembak', 'foto', 'instagram', 'bagus']",benteng benteng tua mukim kolonial belanda makassar sudut benteng rotterdam tembak foto instagram bagus
533,Kami pergi ke sana pada rekomendasi dari pengguna atau ada yang mengatakan: tempat yang bagus untuk mengunjungi. Saya akan sangat singkat dan hanya mengatakan bahwa ini bukan suatu keharusan untuk mengunjungi. Ini adalah sebuah benteng tua dari ketika mereka dijajah Belanda di Indonesia. Bangunan tidak tetap dalam kondisi yang baik dan Anda melihat turis Al sekitar di dinding yang ditandai dengan nama pena atau tergores ke mereka. Berjalan melalui Benteng ini menempatkan cukup sederhana. Tapi dinding benteng yang sangat buruk dipelihara dan Anda akan melihat ini saat Anda berjalan lebih dari mereka. Sayangnya kami tidak memiliki pemandu yang bisa memberi tahu barang tapi saya akan bertaruh bahwa dia bisa melakukan itu tanpa menunjukkan anda di benteng itu sendiri. Jika Anda memiliki sesuatu yang lebih baik untuk melakukan apa saja yang anda tidak akan kehilangan apa-apa.,"['pergi', 'rekomendasi', 'bagus', 'unjung', 'singkat', 'unjung', 'buah', 'benteng', 'tua', 'jajah', 'belanda', 'indonesia', 'bangun', 'kondisi', 'lihat', 'turis', 'al', 'dinding', 'tanda', 'nama', 'pena', 'gores', 'jalan', 'benteng', 'sederhana', 'dinding', 'benteng', 'buruk', 'pelihara', 'lihat', 'jalan', 'sayang', 'milik', 'pandu', 'barang', 'taruh', 'laku', 'benteng', 'milik', 'laku', 'hilang']",pergi rekomendasi bagus unjung singkat unjung buah benteng tua jajah belanda indonesia bangun kondisi lihat turis al dinding tanda nama pena gores jalan benteng sederhana dinding benteng buruk pelihara lihat jalan sayang milik pandu barang taruh laku benteng milik laku hilang
